num_islands,base_seed,island_id,population_mode,pop_per_island,best_fitness,generations,status,solved,config_best_fitness,config_solved,wall_clock_seconds,topology
1,3,0,fixed_total,1600,0.33962264150943394,99,Max Generations Reached,False,0.33962264150943394,False,14.45,ring
1,67,0,fixed_total,1600,0.27149321266968324,99,Max Generations Reached,False,0.27149321266968324,False,13.96,ring
1,9,0,fixed_total,1600,0.2723146747352496,99,Max Generations Reached,False,0.2723146747352496,False,14.0,ring
1,12,0,fixed_total,1600,0.28753993610223644,99,Max Generations Reached,False,0.28753993610223644,False,14.03,ring
1,15,0,fixed_total,1600,0.2839116719242902,99,Max Generations Reached,False,0.2839116719242902,False,14.01,ring
2,3,0,fixed_total,800,0.5301914580265096,99,Max Generations Reached,False,0.5301914580265096,False,95.22,ring
2,3,1,fixed_total,800,0.2980132450331126,99,Max Generations Reached,False,0.5301914580265096,False,95.22,ring
2,67,0,fixed_total,800,0.23062139654067904,99,Max Generations Reached,False,0.26627218934911245,False,92.76,ring
2,67,1,fixed_total,800,0.26627218934911245,99,Max Generations Reached,False,0.26627218934911245,False,92.76,ring
2,9,0,fixed_total,800,0.3098106712564544,99,Max Generations Reached,False,0.3098106712564544,False,93.44,ring
2,9,1,fixed_total,800,0.24861878453038674,99,Max Generations Reached,False,0.3098106712564544,False,93.44,ring
2,12,0,fixed_total,800,0.23809523809523814,99,Max Generations Reached,False,0.25298664792691494,False,92.99,ring
2,12,1,fixed_total,800,0.25298664792691494,99,Max Generations Reached,False,0.25298664792691494,False,92.99,ring
2,15,0,fixed_total,800,0.20066889632107024,99,Max Generations Reached,False,0.30638297872340425,False,91.82,ring
2,15,1,fixed_total,800,0.30638297872340425,99,Max Generations Reached,False,0.30638297872340425,False,91.82,ring
4,3,0,fixed_total,400,0.2469135802469136,99,Max Generations Reached,False,0.2469135802469136,False,91.11,ring
4,3,1,fixed_total,400,0.1893740136770121,99,Max Generations Reached,False,0.2469135802469136,False,91.11,ring
4,3,2,fixed_total,400,0.20773225620311597,99,Max Generations Reached,False,0.2469135802469136,False,91.11,ring
4,3,3,fixed_total,400,0.24473147518694766,99,Max Generations Reached,False,0.2469135802469136,False,91.11,ring
4,67,0,fixed_total,400,0.2106495026331188,99,Max Generations Reached,False,0.43956043956043955,False,93.25,ring
4,67,1,fixed_total,400,0.2097902097902098,99,Max Generations Reached,False,0.43956043956043955,False,93.25,ring
4,67,2,fixed_total,400,0.43956043956043955,99,Max Generations Reached,False,0.43956043956043955,False,93.25,ring
4,67,3,fixed_total,400,0.21139166177334115,99,Max Generations Reached,False,0.43956043956043955,False,93.25,ring
4,9,0,fixed_total,400,0.20930232558139536,99,Max Generations Reached,False,0.384204909284952,False,92.94,ring
4,9,1,fixed_total,400,0.24539877300613497,99,Max Generations Reached,False,0.384204909284952,False,92.94,ring
4,9,2,fixed_total,400,0.384204909284952,99,Max Generations Reached,False,0.384204909284952,False,92.94,ring
4,9,3,fixed_total,400,0.27210884353741494,99,Max Generations Reached,False,0.384204909284952,False,92.94,ring
4,12,0,fixed_total,400,0.27210884353741494,99,Max Generations Reached,False,0.27210884353741494,False,92.16,ring
4,12,1,fixed_total,400,0.20145495243424735,99,Max Generations Reached,False,0.27210884353741494,False,92.16,ring
4,12,2,fixed_total,400,0.18917498686284812,99,Max Generations Reached,False,0.27210884353741494,False,92.16,ring
4,12,3,fixed_total,400,0.24096385542168672,99,Max Generations Reached,False,0.27210884353741494,False,92.16,ring
4,15,0,fixed_total,400,0.27993779160186627,99,Max Generations Reached,False,0.32936870997255263,False,92.07,ring
4,15,1,fixed_total,400,0.1875,99,Max Generations Reached,False,0.32936870997255263,False,92.07,ring
4,15,2,fixed_total,400,0.2252816020025031,99,Max Generations Reached,False,0.32936870997255263,False,92.07,ring
