num_islands,base_seed,island_id,population_mode,pop_per_island,best_fitness,generations,status,solved,config_best_fitness,config_solved,wall_clock_seconds,topology
1,1,0,fixed_total,1600,0.3769230769230769,99,Max Generations Reached,False,0.3769230769230769,False,12.61,ring
1,2,0,fixed_total,1600,0.39806807727690896,99,Max Generations Reached,False,0.39806807727690896,False,11.66,ring
1,3,0,fixed_total,1600,0.5390243902439025,99,Max Generations Reached,False,0.5390243902439025,False,11.55,ring
1,4,0,fixed_total,1600,0.38421052631578945,99,Max Generations Reached,False,0.38421052631578945,False,11.31,ring
1,5,0,fixed_total,1600,0.37434377646062655,99,Max Generations Reached,False,0.37434377646062655,False,11.27,ring
1,67,0,fixed_total,1600,0.3299503193754436,99,Max Generations Reached,False,0.3299503193754436,False,11.65,ring
1,76,0,fixed_total,1600,0.2595273264401773,99,Max Generations Reached,False,0.2595273264401773,False,11.7,ring
1,8,0,fixed_total,1600,0.31259842519685044,99,Max Generations Reached,False,0.31259842519685044,False,11.31,ring
1,9,0,fixed_total,1600,0.535483870967742,99,Max Generations Reached,False,0.535483870967742,False,11.18,ring
1,10,0,fixed_total,1600,0.5127388535031848,99,Max Generations Reached,False,0.5127388535031848,False,11.35,ring
1,11,0,fixed_total,1600,0.318918918918919,99,Max Generations Reached,False,0.318918918918919,False,11.38,ring
1,12,0,fixed_total,1600,0.2823297692740574,99,Max Generations Reached,False,0.2823297692740574,False,12.12,ring
1,13,0,fixed_total,1600,0.37621483375959086,99,Max Generations Reached,False,0.37621483375959086,False,11.2,ring
1,14,0,fixed_total,1600,0.39454545454545453,99,Max Generations Reached,False,0.39454545454545453,False,11.25,ring
1,15,0,fixed_total,1600,0.3239115411195578,99,Max Generations Reached,False,0.3239115411195578,False,11.63,ring
1,16,0,fixed_total,1600,0.6054602184087363,99,Max Generations Reached,False,0.6054602184087363,False,11.69,ring
1,17,0,fixed_total,1600,0.38076256499133454,99,Max Generations Reached,False,0.38076256499133454,False,11.53,ring
1,18,0,fixed_total,1600,0.4050847457627118,99,Max Generations Reached,False,0.4050847457627118,False,12.5,ring
1,19,0,fixed_total,1600,0.43299075025693734,99,Max Generations Reached,False,0.43299075025693734,False,11.44,ring
1,20,0,fixed_total,1600,0.32283356258596974,99,Max Generations Reached,False,0.32283356258596974,False,11.49,ring
4,1,0,fixed_total,400,0.5337349397590361,99,Max Generations Reached,False,0.731578947368421,False,94.5,ring
4,1,1,fixed_total,400,0.731578947368421,99,Max Generations Reached,False,0.731578947368421,False,94.5,ring
