num_islands,base_seed,island_id,population_mode,pop_per_island,best_fitness,generations,status,solved,config_best_fitness,config_solved,wall_clock_seconds
16,9,10,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,143.14
16,9,11,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,143.14
16,9,12,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,143.14
16,9,13,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,143.14
16,9,14,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,143.14
16,9,15,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,143.14
16,12,0,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,1,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,2,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,3,fixed_total,200,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,4,fixed_total,200,0.7256515775034293,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,5,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,6,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,7,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,8,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,9,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,10,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,11,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,12,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,13,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,14,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,12,15,fixed_total,200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,149.67
16,15,0,fixed_total,200,0.8518518518518521,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,1,fixed_total,200,0.8518518518518521,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,2,fixed_total,200,0.8518518518518521,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,3,fixed_total,200,0.8518518518518521,50,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,4,fixed_total,200,0.7256515775034293,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,5,fixed_total,200,0.7256515775034293,50,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,6,fixed_total,200,0.7256515775034293,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,7,fixed_total,200,0.8518518518518521,50,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,8,fixed_total,200,0.8518518518518521,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,9,fixed_total,200,0.8518518518518521,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,10,fixed_total,200,0.8518518518518521,50,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,11,fixed_total,200,0.7777777777777781,50,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,12,fixed_total,200,1.0,31,Solution Found,True,1.0,True,65.94
16,15,13,fixed_total,200,0.8518518518518521,50,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,14,fixed_total,200,0.7777777777777781,40,Stopped - Another Island Solved,False,1.0,True,65.94
16,15,15,fixed_total,200,0.8518518518518521,50,Stopped - Another Island Solved,False,1.0,True,65.94
