num_islands,base_seed,island_id,population_mode,pop_per_island,best_fitness,generations,status,solved,config_best_fitness,config_solved,wall_clock_seconds,topology
1,1,0,fixed_total,3200,0.5065244667503137,99,Max Generations Reached,False,0.5065244667503137,False,26.73,ring
1,2,0,fixed_total,3200,0.6934065934065934,99,Max Generations Reached,False,0.6934065934065934,False,26.22,ring
1,3,0,fixed_total,3200,0.44578441835645677,99,Max Generations Reached,False,0.44578441835645677,False,26.75,ring
1,4,0,fixed_total,3200,0.7467065868263473,99,Max Generations Reached,False,0.7467065868263473,False,25.89,ring
1,5,0,fixed_total,3200,0.7113207547169811,99,Max Generations Reached,False,0.7113207547169811,False,27.27,ring
1,67,0,fixed_total,3200,0.6519591141396933,99,Max Generations Reached,False,0.6519591141396933,False,26.52,ring
1,76,0,fixed_total,3200,0.5331550802139037,99,Max Generations Reached,False,0.5331550802139037,False,27.81,ring
1,8,0,fixed_total,3200,0.7090225563909774,99,Max Generations Reached,False,0.7090225563909774,False,26.75,ring
1,9,0,fixed_total,3200,0.5544179523141655,99,Max Generations Reached,False,0.5544179523141655,False,26.81,ring
1,10,0,fixed_total,3200,0.7183206106870229,99,Max Generations Reached,False,0.7183206106870229,False,27.19,ring
1,11,0,fixed_total,3200,0.40740037950664143,99,Max Generations Reached,False,0.40740037950664143,False,27.45,ring
1,12,0,fixed_total,3200,0.3094376212023271,99,Max Generations Reached,False,0.3094376212023271,False,27.81,ring
1,13,0,fixed_total,3200,0.7113207547169811,99,Max Generations Reached,False,0.7113207547169811,False,27.2,ring
1,14,0,fixed_total,3200,0.7148007590132827,99,Max Generations Reached,False,0.7148007590132827,False,28.09,ring
1,15,0,fixed_total,3200,0.5850299401197605,99,Max Generations Reached,False,0.5850299401197605,False,26.92,ring
1,16,0,fixed_total,3200,0.42464929859719436,99,Max Generations Reached,False,0.42464929859719436,False,27.02,ring
1,17,0,fixed_total,3200,0.7639344262295081,99,Max Generations Reached,False,0.7639344262295081,False,27.74,ring
1,18,0,fixed_total,3200,0.4612040133779264,99,Max Generations Reached,False,0.4612040133779264,False,27.23,ring
1,19,0,fixed_total,3200,0.49036144578313257,99,Max Generations Reached,False,0.49036144578313257,False,28.43,ring
1,20,0,fixed_total,3200,0.7735966735966736,99,Max Generations Reached,False,0.7735966735966736,False,26.6,ring
4,1,0,fixed_total,800,0.7694214876033058,99,Max Generations Reached,False,0.7694214876033058,False,93.9,ring
4,1,1,fixed_total,800,0.27792421746293244,99,Max Generations Reached,False,0.7694214876033058,False,93.9,ring
4,1,2,fixed_total,800,0.5984615384615385,99,Max Generations Reached,False,0.7694214876033058,False,93.9,ring
4,1,3,fixed_total,800,0.6547945205479452,99,Max Generations Reached,False,0.7694214876033058,False,93.9,ring
4,2,0,fixed_total,800,0.30916720464816017,99,Max Generations Reached,False,0.7136363636363636,False,98.73,ring
4,2,1,fixed_total,800,0.7136363636363636,99,Max Generations Reached,False,0.7136363636363636,False,98.73,ring
4,2,2,fixed_total,800,0.3539184952978056,99,Max Generations Reached,False,0.7136363636363636,False,98.73,ring
4,2,3,fixed_total,800,0.4711340206185567,99,Max Generations Reached,False,0.7136363636363636,False,98.73,ring
