num_islands,base_seed,island_id,population_mode,pop_per_island,best_fitness,generations,status,solved,config_best_fitness,config_solved,wall_clock_seconds,topology
1,1,0,fixed_total,3200,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,141.87,fully_connected
1,2,0,fixed_total,3200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,137.29,fully_connected
1,3,0,fixed_total,3200,0.5994513031550068,99,Max Generations Reached,False,0.5994513031550068,False,141.65,fully_connected
1,4,0,fixed_total,3200,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,135.58,fully_connected
1,5,0,fixed_total,3200,0.43209876543209885,99,Max Generations Reached,False,0.43209876543209885,False,154.98,fully_connected
1,67,0,fixed_total,3200,0.5363511659807956,99,Max Generations Reached,False,0.5363511659807956,False,164.89,fully_connected
1,76,0,fixed_total,3200,0.7037037037037036,99,Max Generations Reached,False,0.7037037037037036,False,145.06,fully_connected
1,8,0,fixed_total,3200,0.4365569272976681,99,Max Generations Reached,False,0.4365569272976681,False,139.67,fully_connected
1,9,0,fixed_total,3200,1.0,93,Solution Found,True,1.0,True,129.53,fully_connected
1,10,0,fixed_total,3200,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,138.65,fully_connected
1,11,0,fixed_total,3200,0.5363511659807956,99,Max Generations Reached,False,0.5363511659807956,False,150.49,fully_connected
1,12,0,fixed_total,3200,0.5555555555555557,99,Max Generations Reached,False,0.5555555555555557,False,147.39,fully_connected
1,13,0,fixed_total,3200,0.8518518518518521,99,Max Generations Reached,False,0.8518518518518521,False,134.22,fully_connected
1,14,0,fixed_total,3200,0.5363511659807956,99,Max Generations Reached,False,0.5363511659807956,False,142.04,fully_connected
1,15,0,fixed_total,3200,0.4732510288065844,99,Max Generations Reached,False,0.4732510288065844,False,147.86,fully_connected
1,16,0,fixed_total,3200,0.5363511659807956,99,Max Generations Reached,False,0.5363511659807956,False,140.53,fully_connected
1,17,0,fixed_total,3200,0.5555555555555557,99,Max Generations Reached,False,0.5555555555555557,False,140.3,fully_connected
1,18,0,fixed_total,3200,0.5555555555555557,99,Max Generations Reached,False,0.5555555555555557,False,146.92,fully_connected
1,19,0,fixed_total,3200,0.662551440329218,99,Max Generations Reached,False,0.662551440329218,False,138.97,fully_connected
1,20,0,fixed_total,3200,0.4897119341563785,99,Max Generations Reached,False,0.4897119341563785,False,137.54,fully_connected
4,1,0,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,155.47,fully_connected
4,1,1,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,155.47,fully_connected
4,1,2,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,155.47,fully_connected
4,1,3,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,155.47,fully_connected
4,2,0,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,156.68,fully_connected
4,2,1,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,156.68,fully_connected
4,2,2,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,156.68,fully_connected
4,2,3,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,156.68,fully_connected
4,3,0,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,158.79,fully_connected
4,3,1,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,158.79,fully_connected
4,3,2,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,158.79,fully_connected
4,3,3,fixed_total,800,0.6296296296296297,99,Max Generations Reached,False,0.6296296296296297,False,158.79,fully_connected
4,4,0,fixed_total,800,0.6546639231824418,99,Max Generations Reached,False,0.7037037037037038,False,152.71,fully_connected
